Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
18458636,Sandoz,1,Noida,"Shop 3, Upper Ground Floor, Supertech Mart, Sector 137, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",0.0,0.0,"north indian, chinese",500,Indian Rupees(Rs.),No,No,No,2,0.0,1
18481281,Subway,1,Noida,"Plot 20/21, Unit 3, Amenity Block, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0.0,0.0,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,No,No,2,0.0,0
18474432,Tandoori Mystery,1,Noida,"B-4, Urbtech Matrix Tower, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.37313192,28.51524439,north indian,400,Indian Rupees(Rs.),No,No,No,1,0.0,3
18441559,Taste of Punjab,1,Noida,"Chauhan Market, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.4141288,28.5046715,north indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,0
18441665,Tea Nation,1,Noida,"Express Trade Towers 2, B-36, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3777963,28.513978,"fast food, beverages",200,Indian Rupees(Rs.),No,No,No,1,0.0,1
18466397,The Corporate Kitchen,1,Noida,"Sector 132, Noida",Sector 132,"Sector 132, Noida",0.0,0.0,"north indian, chinese",300,Indian Rupees(Rs.),No,No,No,1,0.0,0
18441557,The Royal Kitchen,1,Noida,"Shop 4, Paras Tierea Commercial Complex, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413356,28.5078125,"north indian, chinese",400,Indian Rupees(Rs.),No,No,No,1,0.0,0
18441671,Tpot,1,Noida,"Ground Floor, Urbtech Matrix Towers, Opposite Jaypee  Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3732546,28.5152596,"fast food, beverages",500,Indian Rupees(Rs.),No,No,No,2,0.0,1
18416310,Wild Chef House,1,Noida,"Urbtech Matrix, Opposite JP Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3730864,28.5151994,"continental, chinese, north indian, indian",500,Indian Rupees(Rs.),No,Yes,No,2,0.0,3
18372688,DIOS The Neighbourhood Bistro,1,Noida,"B-36, Block A, Express Trade Tower 2, Noida-Greater Noida Expressway, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3778856,28.5138115,"continental, fast food, italian",1300,Indian Rupees(Rs.),Yes,No,No,3,4.2,108
18146472,Cake n Flower,1,Noida,"Shop 4, CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3145385,28.5811942,bakery,150,Indian Rupees(Rs.),No,No,No,1,2.9,7
3145,Dilli 6,1,Noida,"The Residency Hotel, Priya Gold Building, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3138576,28.5818951,"north indian, chinese",500,Indian Rupees(Rs.),No,Yes,No,2,2.8,84
312175,Food Bell,1,Noida,"Shersingh Market, Naga Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3141014,28.5814426,"north indian, south indian",400,Indian Rupees(Rs.),No,No,No,1,2.8,6
3143,Kalpana Hotel,1,Noida,"Opposite Priya Gold Biscuits Factory, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314,28.5817708,north indian,200,Indian Rupees(Rs.),No,No,No,1,2.9,4
4518,Sagar Dhaba,1,Noida,"Sher Singh Market, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3141279,28.5815304,north indian,350,Indian Rupees(Rs.),No,No,No,1,3.1,27
304510,Shree Balaji Shudh Vaishno Hotel,1,Noida,"Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3142692,28.5802723,north indian,150,Indian Rupees(Rs.),No,No,No,1,2.9,5
310875,Shree Rathnam,1,Noida,"R1, 2 & 4, Gulmohar Shopping Complex, Sector 15 C, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3119452,28.5832846,"south indian, north indian, chinese",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,57
309317,Simran's Cake Studio,1,Noida,"D Block, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3104224,28.5820794,bakery,250,Indian Rupees(Rs.),No,No,No,1,3.4,23
311085,Sweet Cake,1,Noida,"Shop 320, Nayabar, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3127883,28.5826872,bakery,300,Indian Rupees(Rs.),No,No,No,1,3.0,10
300914,The Cake Xpress,1,Noida,"CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3144579,28.5812215,"bakery, desserts",250,Indian Rupees(Rs.),No,Yes,No,1,3.0,43
8115,The Chef,1,Noida,"5, Block 331 A, Gulmohar Market, Sector 15-A Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.310934,28.5773817,"north indian, mughlai, chinese, fast food",500,Indian Rupees(Rs.),No,No,No,2,2.7,8
18455665,The Flying Pan,1,Noida,"201, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3137449,28.58180043,"north indian, fast food",400,Indian Rupees(Rs.),No,No,No,1,3.2,12
18146390,Wrapster,1,Noida,"Near Astha Medicos, B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3100508,28.5821145,fast food,200,Indian Rupees(Rs.),No,No,No,1,3.2,48
18435298,Getafix Petit,1,Noida,"Sports & Cultural Club, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3075696,28.5784806,"healthy food, juices",700,Indian Rupees(Rs.),No,Yes,No,2,3.5,14
301415,Lawn Bistro,1,Noida,"12, Rajnigandha Market, Sector 15-A, Near Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3084223,28.5789682,"north indian, chinese, thai, continental",1500,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,328
18407293,Cake N Gifts,1,Noida,"CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",0.0,0.0,bakery,300,Indian Rupees(Rs.),No,No,No,1,0.0,0
18432201,Cheese Pizza,1,Noida,"B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3101406,28.5822126,pizza,250,Indian Rupees(Rs.),No,No,No,1,0.0,0
304493,Divya Hotal,1,Noida,"Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3146798,28.5806262,north indian,150,Indian Rupees(Rs.),No,No,No,1,0.0,2
18438456,Green Valley Chinese Food,1,Noida,"Alka Cinema, Near Sai Mandir, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.312979,28.58206,chinese,200,Indian Rupees(Rs.),No,No,No,1,0.0,0
18367439,Hooting Owl Cafe,1,Noida,"97, B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3101406,28.582123,"fast food, beverages",300,Indian Rupees(Rs.),No,No,No,1,0.0,2
18466616,Jaak Foods,1,Noida,"Below MK Residency, Nayabans, Opposite  Sai Mandir, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.31239598,28.58226269,"north indian, chinese",400,Indian Rupees(Rs.),No,No,No,1,0.0,1
18382368,Kaka Restaurant,1,Noida,"S.R. Complex, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3147473,28.5807004,"mughlai, north indian",450,Indian Rupees(Rs.),No,No,No,1,0.0,1
18465093,KC Bakers,1,Noida,"Shop 7, Gali 1, Sector 15, Noida",Sector 15,"Sector 15, Noida",0.0,0.0,bakery,350,Indian Rupees(Rs.),No,No,No,1,0.0,1
18345109,KC Bakery,1,Noida,"Gail 1, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3127435,28.5827278,bakery,250,Indian Rupees(Rs.),No,No,No,1,0.0,1
18432027,Rajan Foods Corner,1,Noida,"B-97, Shop 4, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3102284,28.5822693,north indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,1
18258742,Sagar Dhaba,1,Noida,"Yadav Complex, Nayabans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314359,28.5801911,north indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,2
18254314,Sarfira,1,Noida,"B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",0.0,0.0,fast food,200,Indian Rupees(Rs.),No,No,No,1,0.0,1
18258756,Shama Chicken Corner,1,Noida,"Sangam Guest House, Nayabans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314,28.5816812,mughlai,300,Indian Rupees(Rs.),No,No,No,1,0.0,2
18382366,Yummy Kitchen,1,Noida,"Bhagmal Complex, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3145418,28.5805304,"north indian, mughlai",450,Indian Rupees(Rs.),No,No,No,1,0.0,1
4882,Barista,1,Noida,"A 5, Ground Floor, Atrium, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.3156097,28.5793172,cafe,650,Indian Rupees(Rs.),No,No,No,2,2.9,22
309535,Divine Curries,1,Noida,"FC 23, Film City Noida, Sector 16 A, Near, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.31759,28.5707246,"north indian, chinese, south indian",700,Indian Rupees(Rs.),No,Yes,No,2,3.0,31
18415359,Moon Bite,1,Noida,"Near Sector 16, Noida",Sector 16,"Sector 16, Noida",77.31485,28.577722,"north indian, chinese",300,Indian Rupees(Rs.),No,Yes,No,1,3.3,13
308451,Subway,1,Noida,"Ground Floor, Savoy Suites, Near Metro Station, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.31558178,28.58129376,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,No,No,2,3.4,55
18156287,Hurry's Paratha,1,Noida,"Road 1-B, Lt. Vijayant Thapar Marg, Near Sector 16 Metro Station, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.3169908,28.5792232,north indian,200,Indian Rupees(Rs.),No,Yes,No,1,3.5,45
399,McDonald's,1,Noida,"A-79A, Savoy Suite, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.3157052,28.5801391,"fast food, burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.7,135
18161600,Cafe Coffee Day,1,Noida,"IT Towers, Plot 24, Sector 16-A, Near Sector 16, Sector 16, Noida",Sector 16,"Sector 16, Noida",0.0,0.0,cafe,450,Indian Rupees(Rs.),No,No,No,1,0.0,2
18249084,Dunkin' Donuts,1,Noida,"Corporate Office, Jubilant Life Sciences Limited, Plot 1A, Sector 16, Noida",Sector 16,"Sector 16, Noida",0.0,0.0,"burger, desserts, fast food",600,Indian Rupees(Rs.),No,No,No,2,0.0,2
18432020,Green Chilli Fast Food,1,Noida,"Near Night Stay Hotel, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.313817,28.5788612,chinese,300,Indian Rupees(Rs.),No,No,No,1,0.0,0
18432013,Street Food Corner,1,Noida,"Opposite Gate 2, Sector 16 Metro Station, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.317657,28.5776606,chinese,250,Indian Rupees(Rs.),No,No,No,1,0.0,0
303371,Barbeque Nation,1,Noida,"A-79-A, Ground Floor, Hotel Savoy Suites, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.3153216,28.5801189,"north indian, chinese, mediterranean",1600,Indian Rupees(Rs.),No,No,No,3,4.3,1670
302558,Aggarwal,1,Noida,"B-1/3, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32593108,28.57081133,"south indian, chinese, street food, mithai",400,Indian Rupees(Rs.),No,Yes,No,1,3.3,61
1698,Anchor Bar & Kitchen,1,Noida,"C-26/27, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32504863,28.57064084,"north indian, chinese",1300,Indian Rupees(Rs.),Yes,No,No,3,2.5,106
9252,Basil Tree,1,Noida,"G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32310604,28.56861001,"italian, north indian, chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,431
1323,Bon Bon Pastry Shop,1,Noida,"F-1, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32418898,28.57158307,"bakery, desserts, fast food",150,Indian Rupees(Rs.),No,No,No,1,3.1,213
1735,BSGulati's Punjabi Swad,1,Noida,"G-8/3, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32611079,28.57044385,"north indian, mughlai",700,Indian Rupees(Rs.),No,Yes,No,2,2.5,357
5677,Cafe-18,1,Noida,"G-27, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32660197,28.56988852,fast food,250,Indian Rupees(Rs.),No,No,No,1,2.5,103
300953,Chandni Chowk Ke Mashhoor Paranthe,1,Noida,"G-24B, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32660867,28.56997273,north indian,100,Indian Rupees(Rs.),No,No,No,1,2.8,30
4721,Cheenos,1,Noida,"P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32454438,28.56857349,"american, italian",1500,Indian Rupees(Rs.),Yes,No,No,3,2.6,521
18261722,Gola Sizzlers,1,Noida,"K-4, 1st Floor, Ocean Heights, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3235295,28.57113316,"chinese, north indian, mughlai, continental",1600,Indian Rupees(Rs.),Yes,No,No,3,3.3,198
18346730,Hira Sweets,1,Noida,"B-13, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32480153,28.57024863,"mithai, north indian, south indian, street food, chinese",600,Indian Rupees(Rs.),No,No,No,2,3.3,36
461,Karim's,1,Noida,"G-40, Mughal Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32365757,28.56926546,"mughlai, north indian",1200,Indian Rupees(Rs.),Yes,No,No,3,3.3,446
937,KFC,1,Noida,"P-21, Near Vodafone Store, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32496414,28.56876577,"american, fast food, burger",500,Indian Rupees(Rs.),No,Yes,No,2,2.7,608
307720,Khan's Kathi Rolls,1,Noida,"G-24-26, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32669149,28.56992385,"north indian, street food",400,Indian Rupees(Rs.),No,No,No,1,3.2,76
591,Nathu's Sweets,1,Noida,"G-63, Mansarover Shopping Complex, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3242832,28.56889916,"north indian, south indian, chinese, street food, fast food, mithai, desserts",600,Indian Rupees(Rs.),No,Yes,No,2,2.5,211
18371433,Nawabi Mughlai Zaika,1,Noida,"Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325204,28.57099,"north indian, mughlai",600,Indian Rupees(Rs.),No,Yes,No,2,3.3,19
18287364,Nite Bites,1,Noida,"Sector 18, Noida",Sector 18,"Sector 18, Noida",77.332893,28.597824,"north indian, chinese, continental",650,Indian Rupees(Rs.),No,Yes,No,2,3.4,68
7913,Nizam's Kathi Kabab,1,Noida,"C-18, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32458662,28.57071651,"north indian, fast food",900,Indian Rupees(Rs.),No,Yes,No,2,3.0,139
18180086,NSD Resto Bar & Kitchen,1,Noida,"D-2C, Basement Level, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32406242,28.57151907,"north indian, chinese, continental",1000,Indian Rupees(Rs.),Yes,No,No,3,2.6,19
5678,PS Wah Bhai Wah,1,Noida,"B-1/6, Ground Floor, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32570108,28.57088023,"north indian, chinese",700,Indian Rupees(Rs.),No,Yes,No,2,2.6,89
427,Sagar Ratna,1,Noida,"49-50, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32221387,28.5721275,"south indian, north indian, chinese",600,Indian Rupees(Rs.),No,Yes,No,2,3.2,277
18292482,Sbarro,1,Noida,"G-23, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3243117,28.57015824,"pizza, italian",600,Indian Rupees(Rs.),No,Yes,No,2,3.3,97
18446481,Swag & Swad,1,Noida,"Near Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322001,28.570049,"north indian, chinese, mughlai",600,Indian Rupees(Rs.),No,Yes,No,2,3.4,19
310694,The Fizz,1,Noida,"N-7, Opposite Axis Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32313555,28.57225971,"north indian, mughlai, chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.2,80
18252573,The Kitchen,1,Noida,"Shop G-25, Savitri Market, Captain Vijyant Thapar Marg, Pocket A, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3264863,28.57003427,"north indian, mughlai",350,Indian Rupees(Rs.),No,Yes,No,1,3.2,47
303269,Twenty Four Seven,1,Noida,"1-2, D Block, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32466508,28.57117762,"fast food, north indian",300,Indian Rupees(Rs.),No,No,No,1,3.4,45
5854,Vinny's Restro Bar,1,Noida,"B-10, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32512441,28.57073654,"north indian, chinese",1300,Indian Rupees(Rs.),Yes,No,No,3,3.2,37
18349895,Walk In The Woods,1,Noida,"P-18, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.324447,28.569182,"north indian, mughlai, chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.0,203
4160,Xiian,1,Noida,"G-45, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3233803,28.5688017,"italian, continental, north indian, chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,286
301514,Zest Bar and Lounge,1,Noida,"K-24, Near HSBC Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32295919,28.57206302,"finger food, north indian, chinese",1000,Indian Rupees(Rs.),Yes,No,No,3,3.4,223
310417,Angels in my Kitchen,1,Noida,"C-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32430164,28.57046888,"bakery, desserts, fast food",350,Indian Rupees(Rs.),No,Yes,No,1,3.9,205
1701,Baby Dragon Bar & Restaurant,1,Noida,"G-34, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.323714,28.569561,"north indian, continental, thai, chinese",1350,Indian Rupees(Rs.),Yes,Yes,No,3,3.5,326
18208904,Baker Street,1,Noida,"5, Ground Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32213676,28.57302026,"bakery, beverages, fast food",300,Indian Rupees(Rs.),No,Yes,No,1,3.6,40
3306,Bamboo Shoots,1,Noida,"F-2/3, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32396636,28.57153949,"chinese, seafood, asian",1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.9,515
301005,Bikanervala Bliss,1,Noida,"Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32466038,28.57196379,"north indian, fast food, chinese",1200,Indian Rupees(Rs.),No,No,No,3,3.6,235
307566,Bikanervala,1,Noida,"1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3246292,28.57215783,"north indian, south indian, fast food, street food, chinese, beverages, desserts, mithai",550,Indian Rupees(Rs.),No,Yes,No,2,3.7,331
18216913,Bikkgane Biryani,1,Noida,"G-24, Gautam Buddha Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32443139,28.57013969,"biryani, north indian, hyderabadi",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.8,612
310399,Burbee's Cafe,1,Noida,"G-56, 2nd Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32456181,28.56935203,"american, italian, chinese, north indian, cafe",900,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,833
594,Cafe Coffee Day,1,Noida,"G-54, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32398044,28.56966474,cafe,450,Indian Rupees(Rs.),No,Yes,No,1,3.6,125
3796,Deez Biryani & Kebabs,1,Noida,"P-10, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32459467,28.56839947,"biryani, north indian, mughlai",650,Indian Rupees(Rs.),No,Yes,No,2,3.5,430
490,Desi Vibes,1,Noida,"G-50, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32425638,28.5694916,"north indian, mughlai",1400,Indian Rupees(Rs.),No,Yes,No,3,3.8,2019
18336495,Dhaba at Atta,1,Noida,"G-56, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32411414,28.56914544,"north indian, mughlai",1000,Indian Rupees(Rs.),No,Yes,No,3,3.8,477
18228862,DND,1,Noida,"28B, Ground Floor, Pearls Plaza, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224271,28.57234745,"north indian, fast food",350,Indian Rupees(Rs.),No,Yes,No,1,3.5,196
384,Domino's Pizza,1,Noida,"C-2/22, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3248877,28.5702822,"pizza, fast food",700,Indian Rupees(Rs.),No,No,No,2,3.6,547
7945,Donald's Pastry Shop,1,Noida,"J-55, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32413467,28.56784854,bakery,300,Indian Rupees(Rs.),No,Yes,No,1,3.8,402
2985,Doosri Mehfil,1,Noida,"D-2C, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32429225,28.57171587,"north indian, chinese, mughlai",950,Indian Rupees(Rs.),Yes,Yes,No,2,3.8,285
18228855,Fit Bites,1,Noida,"B-5, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32514117,28.57101361,healthy food,800,Indian Rupees(Rs.),No,Yes,No,2,3.8,154
18289257,Hungry Minister,1,Noida,"Sector 18 ,Noida",Sector 18,"Sector 18, Noida",77.327377,28.570034,"continental, mexican, fast food, chinese",400,Indian Rupees(Rs.),No,Yes,Yes,1,3.5,147
18380141,Hurry's Paratha,1,Noida,"J-44, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322687,28.570159,"pizza, north indian",200,Indian Rupees(Rs.),No,Yes,No,1,3.5,47
18272377,Imly,1,Noida,"Food Court, DLF Mall Of India, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32071754,28.56728731,"street food, continental, south indian, north indian, chinese",600,Indian Rupees(Rs.),No,No,No,2,3.9,204
18473005,Jambox,1,Noida,"Shop 5-A, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325052,28.571388,"fast food, beverages",500,Indian Rupees(Rs.),No,Yes,No,2,3.6,30
300180,LIT Ultrabar,1,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32541844,28.57096149,"continental, american, north indian, chinese",1550,Indian Rupees(Rs.),Yes,No,No,3,3.6,425
7784,Mainland China,1,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224539,28.57181745,chinese,1800,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,743
396,McDonald's,1,Noida,"P-16, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32432779,28.56920863,fast food,500,Indian Rupees(Rs.),No,Yes,No,2,3.9,403
18014141,Metro Dhaba,1,Noida,"B-1/35, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3257916,28.57036376,"north indian, fast food, chinese, biryani, mughlai",500,Indian Rupees(Rs.),No,Yes,No,2,3.8,418
1702,Nazeer Foods,1,Noida,"C-9, Behind Shipra Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3248411,28.57116908,"mughlai, north indian",600,Indian Rupees(Rs.),No,Yes,No,2,3.6,703
18198836,Our Story Bistro & Tea Room,1,Noida,"G-38, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32361533,28.56914297,"cafe, italian, continental, desserts",1000,Indian Rupees(Rs.),Yes,No,No,3,3.9,320
309111,Paddy's Cafe,1,Noida,"J-3, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32465636,28.5682225,cafe,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,302
309098,Popular Cakery,1,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32499767,28.56978752,"bakery, desserts, fast food",500,Indian Rupees(Rs.),No,Yes,No,2,3.9,250
166,Punjabi By Nature,1,Noida,"P-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32484244,28.56900605,"north indian, mughlai",2000,Indian Rupees(Rs.),Yes,Yes,No,4,3.7,770
18434638,Sadda Adda,1,Noida,"D-3, Opposite Karnataka Bank, GB Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3238781,28.57065303,"fast food, chinese, north indian",300,Indian Rupees(Rs.),No,No,No,1,3.5,22
1070,Subway,1,Noida,"B-14, K.J Enterprises, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32487295,28.57008816,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,Yes,No,2,3.8,268
450,Swagath,1,Noida,"J-57, Near Centrestage Mall, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32373536,28.5684245,"north indian, chinese, south indian, seafood, chettinad",1500,Indian Rupees(Rs.),Yes,No,No,3,3.6,415
18175334,TFK - The Flaming Kick,1,Noida,"1st Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32236877,28.56954961,"north indian, asian, continental",2350,Indian Rupees(Rs.),Yes,Yes,No,4,3.5,214
4248,The Great Kabab Factory,1,Noida,"Ansal's Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3218102,28.57210424,"north indian, mughlai",2200,Indian Rupees(Rs.),Yes,No,No,4,3.5,540
18237334,The Patiala Kkitchen,1,Noida,"K-1 Block, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32216291,28.57199854,north indian,1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,332
300952,The Tandoori Village,1,Noida,"J-57, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32376587,28.56837474,"north indian, mughlai, italian, chinese",1500,Indian Rupees(Rs.),Yes,No,No,3,3.5,247
311649,The Yellow Chilli,1,Noida,"2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32239123,28.57149032,"north indian, mughlai",1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,222
2336,Top Breads,1,Noida,"K-4, Ground Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32339572,28.57070886,"bakery, fast food",200,Indian Rupees(Rs.),No,Yes,No,1,3.5,420
18273566,Wat-a-Burger!,1,Noida,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32514352,28.56950956,fast food,350,Indian Rupees(Rs.),No,Yes,No,1,3.6,324
311338,Chawla's 2,1,Noida,"G-28, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32652552,28.56984906,"north indian, mughlai, chinese, fast food",700,Indian Rupees(Rs.),No,Yes,No,2,2.2,81
310609,Himalaya,1,Noida,"Near JS Arcade, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32435126,28.57242813,north indian,450,Indian Rupees(Rs.),No,Yes,No,1,2.3,31
307555,Public Cafe,1,Noida,"G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3261812,28.56993416,"fast food, beverages",450,Indian Rupees(Rs.),No,Yes,No,1,2.1,74
